PLAYER_ID,NAME,TEAM,PTS,REB,AST,FG3M,BLK,STL,TOV,PRA,PR,PA,RA,SB,FGM,FTM,FTA
1642877,Micah Peavy,NOP,0.1,0.7,0.4,0.0,0.1,0.3,0.2,0.9,0.7,0.4,1.0,0.4,0.0,0.0,0.0
1631255,Karlo Matković,NOP,9.9,4.4,1.1,1.2,0.7,0.6,0.6,15.4,14.7,10.7,5.4,1.3,3.9,1.2,1.7
1642274,Yves Missi,NOP,10.4,7.4,1.4,0.1,1.4,0.6,0.9,20.9,18.1,12.9,8.8,2.1,4.1,1.6,2.6
1642852,Derik Queen,NOP,11.9,7.3,3.6,0.7,0.8,1.0,2.3,23.6,19.8,16.1,11.8,1.9,5.0,2.0,2.1
1641725,Trey Alexander,DEN,-0.1,0.3,0.3,-0.0,0.1,0.1,0.1,0.5,0.2,0.2,0.6,0.1,-0.0,0.0,0.0
1641722,Jordan Hawkins,NOP,7.2,1.9,0.8,1.7,0.2,0.4,0.5,8.6,8.4,8.2,2.4,0.5,2.5,0.1,0.1
1630530,Trey Murphy III,NOP,26.5,5.4,3.8,4.8,0.5,1.4,2.4,29.8,28.5,28.4,9.1,1.9,9.4,3.7,5.0
1630180,Saddiq Bey,DET,19.5,5.8,3.0,2.2,0.2,0.9,1.6,28.2,24.2,23.2,9.2,1.0,7.3,4.7,5.7
1626172,Kevon Looney,GSW,2.6,4.7,1.0,-0.1,0.5,0.4,0.4,5.9,5.1,3.7,4.3,0.8,1.4,0.0,-0.0
1631323,Simone Fontecchio,UTA,6.0,3.9,1.7,0.8,0.3,0.7,0.8,11.0,9.4,7.6,5.4,1.0,2.2,0.7,1.2
1626179,Terry Rozier,CHA,0.7,1.0,1.1,-0.2,0.1,0.3,0.4,2.6,1.8,1.3,2.2,0.3,0.3,0.0,0.2
1631107,Nikola Jović,MIA,0.2,1.3,0.7,0.0,0.2,0.2,0.4,1.9,1.7,0.9,1.6,0.4,0.1,0.0,0.1
1642276,Kel'el Ware,MIA,11.1,7.4,1.0,0.8,1.1,0.6,0.9,18.4,18.8,12.0,8.4,1.5,4.3,1.6,2.7
1641796,Pelle Larsson,MIA,0.2,2.2,2.3,-0.0,0.2,0.4,1.3,5.2,2.0,1.9,5.4,0.6,0.2,0.3,0.6
1631170,Jaime Jaquez Jr.,MIA,10.2,5.4,4.9,0.7,0.3,1.0,2.4,20.6,15.1,14.9,11.0,1.3,3.8,1.8,2.6
1630696,Dru Smith,MIA,7.3,2.4,2.6,1.2,0.3,1.5,0.6,12.7,9.3,10.1,4.1,1.7,2.3,1.5,1.7
1628389,Bam Adebayo,MIA,17.2,10.2,3.1,0.8,0.7,1.3,2.0,30.0,26.0,21.7,12.5,2.1,6.9,3.5,4.6
1629639,Tyler Herro,MIA,27.2,4.4,3.2,3.9,0.2,0.9,1.9,36.0,30.7,31.0,7.7,1.1,9.3,3.8,4.3
1642066,Myron Gardner,MIA,0.1,1.7,0.9,0.0,0.2,0.3,0.5,2.9,2.3,1.0,2.4,0.4,0.0,0.0,0.1
1642352,Keshad Johnson,MIA,-0.0,0.7,0.3,-0.0,0.2,0.1,0.2,0.6,0.6,0.1,0.7,0.2,-0.0,0.0,0.0
1642443,Jahmir Young,CHI,2.3,1.9,1.2,0.1,0.2,0.5,0.5,5.6,4.1,3.4,3.3,0.6,0.9,0.2,0.1
203952,Andrew Wiggins,GSW,18.3,5.6,2.6,2.1,0.7,1.2,1.5,26.5,24.0,20.8,8.0,1.9,6.7,2.8,3.8
1626181,Norman Powell,LAC,25.0,3.3,2.5,3.3,0.3,1.0,1.9,30.1,28.2,26.9,6.0,1.4,8.7,4.1,4.7
1642857,Kasparas Jakučionis,MIA,14.1,2.9,3.7,2.9,0.3,1.2,1.4,19.3,15.3,16.2,6.2,1.3,5.0,1.0,0.8
1630558,Davion Mitchell,SAC,12.1,2.3,5.1,2.5,0.2,0.9,1.6,20.2,15.5,16.6,7.1,1.2,4.1,1.5,1.8
1642884,Vladislav Goldin,MIA,2.7,1.1,0.9,-0.1,0.4,0.2,0.4,5.1,4.3,3.4,1.9,0.3,1.4,0.1,0.1
1626220,Royce O'Neale,BKN,11.7,4.6,3.1,3.3,0.4,1.0,1.5,19.2,16.8,14.6,7.4,1.3,4.4,0.1,-0.5
1642346,Ryan Dunn,PHX,9.0,2.5,0.8,1.8,0.4,0.6,0.5,12.6,12.0,9.3,3.8,0.9,2.5,1.7,1.9
1626164,Devin Booker,PHX,24.1,3.8,6.2,2.0,0.3,1.0,2.9,34.3,27.5,30.8,10.1,1.3,8.8,5.0,6.1
1629599,Amir Coffey,LAC,12.0,2.8,1.4,1.7,0.3,0.6,0.8,16.8,15.5,13.3,4.4,0.8,4.4,1.7,1.9
1628415,Dillon Brooks,MEM,16.4,4.0,1.9,1.3,0.2,0.9,1.6,21.5,20.3,20.7,5.9,1.1,5.7,3.0,3.9
1630224,Jalen Green,HOU,10.0,3.2,3.0,1.2,0.3,0.8,1.3,15.1,12.9,11.9,6.1,1.0,3.7,1.8,2.5
1628960,Grayson Allen,MIL,18.4,3.3,4.8,3.4,0.3,1.1,1.8,25.7,20.6,21.1,8.2,1.4,6.1,2.1,2.5
1642863,Khaman Maluach,PHX,-0.2,0.5,0.2,-0.0,0.2,0.1,0.2,0.6,0.4,-0.1,0.9,0.2,-0.1,-0.0,0.1
1642345,Oso Ighodaro,PHX,9.1,5.4,1.9,0.2,0.6,0.9,1.1,17.4,15.1,10.9,7.3,1.6,4.0,1.2,1.5
1631221,Collin Gillespie,DEN,6.4,3.7,3.6,1.3,0.2,1.0,1.3,14.0,10.5,9.4,7.5,1.1,2.7,0.5,0.5
1642886,Koby Brea,PHX,-0.0,0.4,0.4,0.0,0.0,0.1,0.2,0.6,0.3,0.3,0.6,0.1,-0.0,-0.0,0.1
1631109,Mark Williams,CHA,14.5,9.0,1.3,0.0,1.0,0.8,1.2,24.4,23.4,16.3,10.4,2.0,6.2,2.1,3.7
1631123,Jamaree Bouyea,MIA,4.8,1.4,1.4,0.5,0.3,0.5,0.5,7.5,5.7,6.1,2.6,0.8,1.2,1.7,1.9
1630587,Isaiah Livers,DET,-0.1,0.6,0.3,0.0,0.2,0.1,0.2,0.8,0.7,0.2,1.0,0.2,-0.0,0.0,0.0
1642853,Rasheer Fleming,PHX,-0.1,0.6,0.2,-0.0,0.1,0.1,0.1,0.7,0.5,0.4,0.7,0.1,-0.0,0.0,0.0
1630692,Jordan Goodwin,WAS,5.9,4.3,2.1,0.7,0.3,1.4,0.9,12.2,10.3,8.3,5.8,1.6,2.4,0.4,0.3
1630175,Cole Anthony,ORL,4.4,2.2,2.3,0.7,0.3,0.5,0.9,9.2,6.4,7.3,4.9,0.8,1.9,0.3,0.3
1628983,Shai Gilgeous-Alexander,OKC,19.8,4.6,6.4,0.8,0.8,1.2,2.9,30.0,23.6,24.1,11.8,2.7,6.9,5.3,8.6
1642272,Jared McCain,PHI,9.4,2.2,1.7,1.8,0.2,0.6,0.8,13.4,11.5,11.3,3.8,0.7,3.3,1.1,0.6
1629652,Luguentz Dort,OKC,11.9,4.2,1.9,2.4,0.4,1.0,0.9,17.6,16.2,13.7,5.9,1.4,4.2,1.3,1.7
1631119,Jaylin Williams,OKC,14.2,5.6,2.6,2.3,0.7,0.9,1.5,21.4,18.5,16.3,8.4,1.5,5.1,1.6,2.0
1631096,Chet Holmgren,OKC,15.9,9.6,1.6,1.3,1.9,0.6,1.4,25.7,25.3,17.4,10.3,2.4,6.0,2.6,3.4
1631114,Jalen Williams,OKC,13.5,4.3,4.5,0.7,0.5,1.2,1.8,22.9,18.4,18.7,9.1,1.6,5.2,2.2,2.9
1627936,Alex Caruso,CHI,9.3,1.7,2.2,2.0,0.4,1.3,1.0,14.7,12.3,11.4,4.3,1.9,3.2,0.0,0.1
1630198,Isaiah Joe,OKC,14.2,3.4,1.9,2.9,0.3,0.7,0.9,19.6,18.2,16.3,5.2,1.0,5.1,2.0,2.5
1642382,Branden Carlson,OKC,5.0,3.2,0.6,0.9,0.7,0.3,0.4,7.1,7.1,4.7,3.7,1.0,1.9,0.2,0.2
1630598,Aaron Wiggins,OKC,0.7,2.3,1.6,0.2,0.2,0.6,1.1,5.1,2.6,4.1,3.8,1.0,0.2,0.1,0.4
1641717,Cason Wallace,OKC,15.9,3.4,3.7,1.7,0.4,1.9,1.6,21.7,18.3,19.1,7.6,2.4,6.1,1.3,1.1
1642964,Brooks Barnhizer,OKC,7.3,2.7,1.1,0.5,0.2,0.5,0.6,12.3,10.8,9.3,4.2,0.7,2.5,1.4,2.1
1642349,Ajay Mitchell,OKC,16.7,3.1,3.6,1.5,0.3,1.2,2.0,22.4,19.6,20.3,7.1,1.3,6.2,2.5,3.4
1631205,Buddy Boeheim,DET,4.3,2.0,0.7,0.6,0.2,0.3,0.4,7.4,6.4,5.1,3.0,0.5,1.5,0.5,0.6
1629026,Kenrich Williams,OKC,0.3,2.2,1.1,-0.1,0.2,0.4,0.8,3.5,2.3,1.5,2.7,0.5,0.0,0.2,0.4
1628392,Isaiah Hartenstein,NYK,8.5,9.5,4.3,0.1,0.9,1.0,2.4,20.7,17.9,11.8,11.6,2.0,3.2,2.2,3.4
1631246,Vince Williams Jr.,MEM,5.4,2.8,2.8,1.1,0.4,0.8,1.4,9.5,7.0,7.2,5.4,1.2,2.2,0.1,0.1
1641718,Keyonte George,UTA,14.2,3.5,5.6,1.0,0.2,0.8,2.7,23.1,17.2,20.3,9.4,1.0,5.4,3.3,4.3
1642262,Cody Williams,UTA,6.3,2.3,1.1,1.0,0.5,0.6,0.7,11.3,9.6,7.3,3.7,1.2,2.7,0.2,0.1
1642268,Isaiah Collier,UTA,19.3,4.2,8.9,0.9,0.3,1.3,3.1,31.6,23.8,27.7,13.5,1.6,7.7,3.5,4.4
1629004,Svi Mykhailiuk,NYK,13.3,2.3,1.7,2.6,0.2,0.7,0.9,15.9,15.1,13.9,4.0,0.8,4.9,0.7,0.5
1641989,Elijah Harkless,UTA,3.7,0.7,0.5,0.8,0.1,0.6,0.2,4.0,3.0,3.6,1.5,0.6,0.7,1.5,1.6
1642846,Ace Bailey,UTA,16.1,5.1,2.0,1.8,0.6,1.0,1.5,21.8,20.9,18.5,7.2,1.6,5.9,2.4,3.2
1628991,Jaren Jackson Jr.,MEM,18.0,6.4,2.1,1.5,1.8,1.2,2.4,27.0,24.9,20.4,8.8,2.6,6.3,4.4,6.0
1642271,Kyle Filipowski,UTA,13.3,8.4,1.9,1.0,0.4,0.8,1.5,22.6,21.0,16.4,10.1,1.2,5.3,2.2,3.1
1628374,Lauri Markkanen,UTA,21.3,6.9,1.9,2.1,0.6,0.9,2.0,30.1,27.0,23.9,8.4,1.4,7.5,4.7,5.8
1631117,Walker Kessler,UTA,8.6,10.0,2.2,0.5,2.0,0.6,2.0,19.4,16.1,10.0,12.3,2.2,3.2,0.8,1.7
1641729,Brice Sensabaugh,UTA,14.2,3.7,1.8,2.1,0.2,0.6,1.1,19.8,17.9,16.8,5.8,0.9,5.0,2.0,2.5
203994,Jusuf Nurkić,POR,10.8,11.8,4.4,0.8,0.8,1.1,2.1,25.9,23.4,13.9,19.9,1.9,4.2,1.9,2.9
1631131,Oscar Tshiebwe,IND,4.2,4.9,0.5,0.0,0.5,0.5,0.7,9.1,7.9,4.1,5.2,0.6,2.0,0.4,0.5
201567,Kevin Love,CLE,7.9,4.7,1.4,2.3,0.2,0.4,0.7,12.3,11.9,8.9,5.2,0.4,2.6,0.7,0.6
1629723,John Konchar,MEM,0.1,2.4,1.3,0.1,0.3,0.7,0.5,3.4,2.7,0.8,3.9,0.9,0.0,0.0,0.0
1628370,Malik Monk,SAC,17.4,2.5,3.6,3.2,0.4,0.7,1.6,24.1,21.3,20.7,6.8,1.1,5.9,2.6,2.4
1642363,Nique Clifford,SAC,7.6,3.2,2.8,0.7,0.4,1.0,1.7,12.1,9.3,10.1,6.6,1.4,2.7,1.1,1.5
203926,Doug McDermott,SAS,4.3,1.9,1.1,0.9,0.2,0.4,0.4,7.6,6.4,5.0,2.7,0.6,1.7,0.3,0.2
203897,Zach LaVine,CHI,14.0,3.0,2.8,1.6,0.2,0.8,1.6,21.4,15.8,16.6,7.2,1.1,4.9,1.8,2.5
1630173,Precious Achiuwa,TOR,3.5,4.8,1.1,0.2,0.6,0.7,0.7,8.0,7.2,4.3,4.6,1.2,1.8,0.1,0.2
201942,DeMar DeRozan,CHI,7.1,3.0,2.7,0.5,0.3,0.7,1.0,15.5,10.6,9.6,6.9,1.1,2.9,2.8,3.8
1627734,Domantas Sabonis,SAC,17.2,10.3,5.1,0.3,0.5,0.9,3.2,34.6,27.7,21.8,16.0,1.4,6.2,3.4,4.9
1631099,Keegan Murray,SAC,11.3,5.7,1.7,1.2,0.9,0.8,1.3,18.8,19.1,13.4,7.6,1.8,4.1,2.6,3.4
1629631,De'Andre Hunter,ATL,6.5,3.0,1.6,0.6,0.2,0.6,1.2,10.7,8.4,7.2,4.3,0.7,2.2,1.3,1.9
201566,Russell Westbrook,LAL,14.7,4.3,5.8,1.6,0.3,1.3,2.9,26.1,18.8,22.2,11.0,1.5,4.8,2.6,3.7
1629234,Drew Eubanks,POR,5.6,3.5,0.9,0.0,0.7,0.5,0.6,10.2,9.5,6.0,4.3,1.1,2.6,0.3,0.3
1642269,Devin Carter,SAC,10.8,4.3,3.2,0.7,0.3,0.9,1.6,17.8,15.0,14.0,7.5,1.2,3.8,1.7,2.7
1641815,Isaiah Stevens,MIA,2.8,1.5,1.4,0.0,0.2,0.7,0.5,5.8,4.3,4.3,2.9,0.8,0.6,1.0,2.0
1631342,Daeqwon Plowden,ATL,4.9,3.2,1.4,0.5,0.2,0.6,0.8,9.6,7.6,6.2,4.5,0.8,1.8,0.7,1.1
1642928,Dylan Cardwell,SAC,8.5,10.5,1.8,0.0,1.8,1.0,1.2,20.2,18.3,10.2,12.8,2.6,4.0,1.0,1.2
1642875,Maxime Raynaud,SAC,12.4,8.2,1.2,0.1,0.6,0.7,1.3,22.9,20.5,12.9,10.0,1.3,4.9,2.2,3.7
1631128,Christian Braun,DEN,12.9,4.4,2.5,1.4,0.4,0.8,1.3,20.5,18.3,15.7,7.3,1.3,4.8,2.0,3.2
1642938,Curtis Jones,DEN,6.3,2.2,0.9,0.7,0.2,0.4,0.5,10.1,8.9,7.3,3.1,0.7,2.5,0.7,0.9
1631124,Julian Strawther,DEN,13.8,3.6,1.7,1.8,0.3,0.9,1.0,18.3,16.5,15.9,5.6,1.0,5.2,1.9,3.3
1631212,Peyton Watson,DEN,10.6,3.8,2.4,0.9,1.1,0.8,2.1,15.8,13.8,13.7,6.4,2.0,3.7,2.1,3.2
203501,Tim Hardaway Jr.,DAL,14.9,3.8,1.6,2.6,0.2,0.6,0.7,20.8,19.6,16.8,5.5,0.9,5.1,2.1,2.7
1628971,Bruce Brown,DEN,0.4,2.6,1.3,0.1,0.3,1.0,0.9,4.5,3.0,1.4,4.1,1.1,0.2,0.0,-0.1
1641747,DaRon Holmes II,DEN,0.0,0.5,0.3,-0.0,0.1,0.1,0.2,0.7,0.4,0.2,0.7,0.2,-0.0,0.0,0.0
203999,Nikola Jokić,DEN,28.1,12.7,10.2,1.9,0.9,1.4,3.5,47.1,38.7,40.2,25.7,2.3,10.1,5.2,7.0
202685,Jonas Valančiūnas,NOP,11.1,6.6,1.7,0.2,0.9,0.4,1.2,19.9,18.4,13.0,8.5,1.4,4.7,1.7,1.9
1642461,Spencer Jones,DEN,-0.1,1.9,0.6,0.0,0.3,0.5,0.4,2.2,2.2,0.1,2.6,0.9,-0.0,-0.0,-0.0
1630192,Zeke Nnaji,DEN,-0.1,0.8,0.2,-0.0,0.3,0.1,0.2,1.0,1.1,0.1,1.0,0.4,-0.0,0.0,0.1
1629661,Cameron Johnson,PHX,15.8,3.3,2.1,3.7,0.3,0.8,1.0,20.6,19.0,16.7,5.8,1.0,5.9,0.5,0.5
1629618,Jalen Pickett,DEN,4.2,2.1,2.2,0.6,0.2,0.5,0.7,8.1,6.4,5.7,3.6,0.7,1.6,0.3,0.4
1627750,Jamal Murray,DEN,22.9,4.1,7.9,1.8,0.4,1.1,2.4,32.7,25.9,31.6,11.9,1.4,7.9,4.2,5.5
203932,Aaron Gordon,DEN,15.2,6.2,3.4,1.2,0.5,0.8,1.3,22.7,20.9,17.8,9.5,1.1,5.9,2.6,4.0
1642942,Jahmai Mashack,MEM,12.5,2.5,2.0,2.0,0.5,1.6,1.0,18.1,15.6,16.2,5.5,2.3,4.3,1.5,1.9
1642377,Jaylen Wells,MEM,11.3,3.5,1.8,1.7,0.2,0.7,1.2,16.8,15.3,12.9,5.2,0.9,4.0,2.1,2.9
1641707,Taylor Hendricks,UTA,8.5,4.5,1.4,0.9,0.4,0.7,0.9,15.7,13.9,10.6,6.2,1.3,2.9,1.5,2.3
1630590,Scotty Pippen Jr.,LAL,17.8,2.9,5.2,2.7,0.4,1.5,1.9,26.7,20.5,23.7,8.0,2.0,6.5,2.1,2.2
203937,Kyle Anderson,MIN,10.9,4.2,3.2,0.5,0.8,1.0,1.2,18.0,16.0,14.6,7.3,1.7,4.1,1.7,2.4
1629660,Ty Jerome,GSW,19.7,2.4,4.7,2.3,0.2,0.8,2.0,28.5,22.9,26.6,7.3,1.0,7.1,3.9,5.4
203484,Kentavious Caldwell-Pope,DEN,16.8,2.6,2.5,2.2,0.4,1.1,1.2,22.1,20.1,19.7,5.2,1.5,6.4,2.4,3.2
1630583,Santi Aldama,MEM,10.5,6.3,2.2,1.0,0.7,0.7,1.3,18.9,17.7,11.9,8.9,1.4,3.8,2.2,3.9
1642914,Javon Small,MEM,8.8,3.9,3.5,0.9,0.3,0.8,1.5,15.6,13.4,12.4,7.1,1.0,3.4,1.3,1.7
1629630,Ja Morant,MEM,23.1,3.8,6.3,1.8,0.3,1.0,3.6,35.2,27.6,30.6,11.8,1.4,8.2,5.8,6.6
1642383,Walter Clayton Jr.,UTA,8.5,2.5,3.7,0.8,0.3,0.8,1.7,14.2,11.1,12.1,6.3,1.0,3.1,1.6,2.1
1641744,Zach Edey,MEM,11.0,10.4,1.3,0.1,1.7,0.6,1.7,22.4,22.4,12.8,11.8,2.7,4.5,2.4,3.5
1629634,Brandon Clarke,MEM,3.8,4.2,0.9,-0.0,0.5,0.6,0.6,8.1,7.4,4.2,4.6,1.0,2.0,0.1,0.0
1641765,Olivier-Maxence Prosper,DAL,16.8,4.6,1.2,2.6,0.3,0.7,1.0,22.2,21.7,17.3,5.6,1.0,5.3,2.7,4.1
1642907,Cedric Coward,MEM,8.5,4.9,2.7,0.9,0.5,0.6,1.7,16.2,13.7,11.2,7.6,1.1,3.4,0.5,0.6
1642285,Cam Spencer,MEM,2.4,2.2,4.4,0.1,0.2,0.7,1.6,8.2,3.9,6.3,6.8,0.8,0.9,0.8,1.0
1641713,GG Jackson,MEM,12.6,5.1,1.9,1.8,0.7,0.8,1.2,18.8,17.8,13.8,7.2,1.5,4.5,1.8,2.2
1627780,Gary Payton II,POR,5.6,4.6,1.3,0.6,0.4,0.9,1.0,10.9,9.2,6.7,6.0,1.3,2.2,0.9,1.6
1641764,Brandin Podziemski,GSW,10.6,4.6,3.8,1.0,0.3,0.9,1.7,19.3,16.1,15.8,8.7,1.2,4.0,1.4,1.8
1642954,Will Richard,GSW,4.1,1.3,1.4,1.4,0.2,0.7,0.6,6.5,4.8,5.4,2.0,0.9,1.4,-0.0,-0.1
1630541,Moses Moody,GSW,17.5,4.0,1.7,3.8,0.5,0.9,1.1,23.7,21.3,19.9,6.0,1.5,6.4,1.5,1.8
204001,Kristaps Porziņģis,WAS,15.6,5.2,2.2,1.3,1.3,0.7,1.2,25.8,22.3,17.3,7.3,1.9,5.7,3.1,3.7
1629001,De'Anthony Melton,PHI,8.3,3.2,2.4,0.8,0.6,1.6,1.4,14.3,11.5,10.3,5.2,2.2,3.4,1.3,2.2
202710,Jimmy Butler III,MIA,21.6,5.9,4.6,0.8,0.3,1.1,1.8,32.0,25.8,26.5,10.1,1.8,8.3,6.7,8.7
1630611,Gui Santos,GSW,17.0,5.2,3.4,2.7,0.6,1.3,2.0,30.9,23.5,24.8,9.3,1.8,6.3,2.5,2.9
1643018,LJ Cryer,GSW,4.9,1.2,0.8,1.4,0.2,0.3,0.4,5.7,4.9,4.6,1.9,0.4,1.6,0.1,-0.0
201143,Al Horford,BOS,13.0,6.0,2.9,1.8,0.9,0.7,1.2,20.5,19.0,15.7,8.8,1.7,4.7,0.9,1.0
1642366,Quinten Post,GSW,0.1,1.5,0.4,0.0,0.3,0.1,0.3,2.0,1.7,0.4,1.7,0.3,0.0,-0.0,0.0
203110,Draymond Green,GSW,10.1,3.7,4.5,2.3,0.6,1.0,1.8,19.7,13.8,16.8,8.7,1.6,4.0,0.2,0.5
201939,Stephen Curry,GSW,22.8,3.2,4.9,4.1,0.4,1.1,2.2,35.3,29.9,29.0,9.2,1.7,8.3,4.6,4.1
203552,Seth Curry,BKN,-0.2,0.6,0.6,-0.0,0.1,0.2,0.3,0.6,0.6,0.7,1.5,0.2,-0.0,0.0,-0.1
1642502,Malevy Leons,OKC,-0.0,0.8,0.2,0.0,0.1,0.1,0.2,0.9,0.7,0.2,0.9,0.2,-0.0,0.0,0.1
1630311,Pat Spencer,GSW,14.5,4.0,4.9,2.1,0.2,1.3,2.6,27.8,19.7,25.1,9.0,1.5,5.0,2.4,3.8
1629162,Jordan McLaughlin,MIN,8.6,2.1,1.6,1.5,0.2,0.7,0.6,11.5,10.7,10.8,4.0,0.9,3.1,0.6,0.3
1641705,Victor Wembanyama,SAS,29.3,11.2,2.9,3.1,3.0,1.0,2.9,44.1,38.8,36.1,13.6,4.0,10.4,5.6,5.8
1642844,Dylan Harper,SAS,15.3,3.7,3.6,1.1,0.5,0.9,1.6,21.7,19.0,20.6,7.4,1.4,5.9,2.3,3.1
1629640,Keldon Johnson,SAS,5.4,4.3,1.9,0.5,0.3,0.6,0.9,12.0,10.6,6.7,5.6,0.8,2.1,0.9,1.2
1628368,De'Aaron Fox,SAC,16.1,3.8,6.5,1.7,0.3,1.4,2.3,28.1,19.8,23.9,10.7,1.7,6.0,3.1,3.9
1642264,Stephon Castle,SAS,15.7,4.1,6.6,2.7,0.4,1.8,2.9,22.1,17.2,18.6,10.5,2.1,7.9,0.9,0.6
1628436,Luke Kornet,BOS,5.9,7.1,1.8,-0.0,1.0,0.6,0.7,14.2,12.9,7.8,8.5,1.5,3.0,0.3,0.4
203482,Kelly Olynyk,UTA,7.1,2.8,1.6,0.6,0.3,0.6,0.7,12.2,10.5,7.9,4.4,1.0,3.0,0.4,0.1
1631110,Jeremy Sochan,SAS,-0.0,0.8,0.5,-0.0,0.2,0.2,0.3,1.0,0.8,0.6,1.2,0.3,0.0,0.0,0.1
1642868,Carter Bryant,SAS,9.6,4.0,1.2,1.6,0.4,0.6,0.8,14.3,13.8,11.2,5.4,1.2,3.6,1.2,1.9
1630649,Stanley Umude,DET,-0.1,0.5,0.2,0.0,0.1,0.1,0.2,0.5,0.2,0.2,0.6,0.2,-0.0,0.0,0.0
202687,Bismack Biyombo,PHX,0.0,1.9,0.3,-0.0,0.4,0.1,0.3,2.5,1.2,0.3,2.4,0.4,0.0,0.0,0.1
1630170,Devin Vassell,SAS,19.0,3.9,2.6,3.3,0.4,1.0,1.2,23.9,21.8,20.7,6.3,1.5,6.7,1.7,2.0
1642357,David Jones Garcia,SAS,-0.1,0.5,0.8,-0.0,0.0,0.2,0.3,1.1,0.2,0.8,1.2,0.2,-0.0,0.0,0.0
1630577,Julian Champagnie,PHI,9.5,4.6,1.3,1.4,0.5,0.8,0.8,14.5,14.2,9.6,6.2,1.2,3.0,1.2,1.4
203084,Harrison Barnes,SAC,17.3,2.9,1.9,4.2,0.3,0.6,0.9,22.6,20.9,18.6,4.4,0.8,6.0,1.6,2.0
1630322,Lindy Waters III,OKC,0.0,0.4,0.2,0.0,0.1,0.1,0.1,0.6,0.4,0.1,0.5,0.1,-0.0,-0.0,0.0
1631127,Harrison Ingram,SAS,2.8,0.8,0.3,0.2,0.1,0.2,0.2,4.0,3.7,2.9,1.1,0.2,1.4,0.0,0.0
